UserID,Username,FirstName,LastName,Email,Address,City,State,ZipCode,Country,RegistrationDate,Age,Gender,Phone,PurchaseID,ProductName,Category,Price,Quantity,TotalAmount,PurchaseDate,PaymentMethod,Status
242,grace_garcia_879,Grace,Garciatypo,grace_garcia_879@example.com,,Jacksonville,PA,45171,USA,2023-02-03,18.0,F,(804)371-4775,1236.0,Chair,Home,419.76,3.0,1259.28,2024-11-09,Credit Card,Pending
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,10875,USA,2023-05-01,65.0,,(367)588-3803,,Board Game,Toys,456.84,4.0,1827.36,2023-12-11,PayPal,Cancelled
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,10875,USA,2023-05-01,65.0,Other,(367)588-3803,1238.0,Doll,Toys,72.27,4.0,289.08,2024-01-13,Debit Card,Pending
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,10875,USA,2023-05-01,142.0,Other,(367)588-3803,1239.0,Headphones,Electronics,166.46,5.0,832.3,2025-04-27,PayPal,Pending
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,10875,USA,2023-05-01,65.0,Other,(367)588-3803,1240.0,Pants,Clothing,192.01,5.0,960.05,2024-03-20,Debit Card,Cancelled
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,10875,USA,2023-05-01,65.0,Other,(367)588-3803,1241.0,Dress,Clothing,183.58,2.0,367.16,2024-10-04,Credit Card,Completed
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,10875,USA,2023-05-01,65.0,Other,(367)588-3803,1242.0,Novel,Books,406.98,1.0,406.98,2024-11-26,Credit Card,Refunded
243,noah_harris_993,Noah,Harris,noah_harris_993@example.com,1821 Main St,San Antonio,TX,,USA,2023-05-01,65.0,Other,(367)588-3803,1243.0,Tablet,Electronics,321.39,5.0,1606.95,2024-08-26,Credit Card,Cancelled
244,quinn_anderson_262,,Anderson,quinn_anderson_262@example.com,3197 Main St,San Jose,PA,18569,UK,2020-01-04,28.0,M,(410)413-1445,1244.0,Biography,Books,370.9,3.0,1112.7,,Cash on Delivery,Pending
245,paul_martin_294,Paul,Martin,paul_martin_294@example.com,4822 Main St,San Antonio,PA,60443,USA,2021-01-23,22.0,F,(416)639-2550,1245.0,Mystery,Books,486.07,3.0,1458.21,2022-02-03,Cash on Delivery,Refunded
245,paul_martin_294,Paul,Martin,paul_martin_294@example.com,4822 Main St,San Antonio,PA,60443,USA,2021-01-23,22.0,F,(416)639-2550,1246.0,Doll,Toys,475.32,1.0,475.32,2022-02-27,Cash on Delivery,Cancelled
246,mia_wilson_549,Mia,Wilsontypo,mia_wilson_549@example.com,2768 Main St,San Jose,TX,32489,France,2020-04-30,25.0,Other,(653)876-4912,1247.0,Shirt,Clothing,71.43,2.0,142.86,2022-03-10,Debit Card,Refunded
246,mia_wilson_549,Mia,Wilsontypo,mia_wilson_549@example.com,2768 Main St,San Jose,TX,32489,France,2020-04-30,25.0,Other,(653)876-4912,1248.0,Puzzle,Toys,148.96,5.0,744.8,2021-05-15,Bank Transfer,Pending
246,mia_wilson_549,Mia,Wilson,mia_wilson_549@example.com,2768 Main St,San Jose,TX,32489,France,,25.0,Other,(653)876-4912,1249.0,Table,Home,290.84,3.0,872.52,2021-05-07,Cash on Delivery,Cancelled
247,paul_wilson_261,Paul,Wilson,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,688,France,2022-12-26,75.0,M,(147)457-3217,1250.0,Building Blocks,Toys,414.45,5.0,2072.25,2024-03-26,Bank Transfer,Cancelled
247,paul_wilson_261,,Wilsontypo,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,38689,France,2022-12-26,75.0,M,(147)457-3217,1251.0,Textbook,Books,471.87,2.0,943.74,2024-02-14,Bank Transfer,Completed
247,paul_wilson_261,Paul,Wilson,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,38689,France,2022-12-26,75.0,M,(147)457-3217,1252.0,Doll,Toys,384.28,4.0,1537.12,2024-12-23,PayPal,Completed
247,paul_wilson_261,Paul,Wilson,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,38689,France,2022-12-26,75.0,M,(147)457-3217,1253.0,Shoes,Clothing,391.39,3.0,1174.17,2024-08-18,Debit Card,Completed
247,paul_wilson_261,Paul,Wilson,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,38689,France,2022-12-26,75.0,M,(147)457-3217,1254.0,Textbook,Books,457.48,,457.48,2024-10-30,PayPal,Pending
247,paul_wilson_261,Paul,Wilson,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,38689,France,2022-12-26,75.0,M,(147)457-3217,1255.0,Sci-Fi,Books,54.45,4.0,217.8,2023-08-16,Cash on Delivery,Refunded
247,paul_wilson_261,Paul,Wilson,paul_wilson_261@example.com,2816 Main St,Jacksonville,CA,38689,France,2022-12-26,75.0,M,(147)457-3217,1256.0,Tablet,Electronics,335.08,4.0,1340.32,2024-08-12,Debit Card,Pending
248,jane_smith_388,Jane,Smith,jane_smith_388example.com,2388 Main St,Jacksonville,CA,74544,UK,2023-05-26,72.0,F,(475)853-7193,1257.0,Doll,Toys,394.34,2.0,788.68,2024-10-22,PayPal,Completed
248,jane_smith_388,Jane,Smith,jane_smith_388@example.com,2388 Main St,Jacksonville,CA,74544,UK,2023-05-26,72.0,F,(475)853-7193,1258.0,Chair,Home,277.56,2.0,555.12,2024-03-19,PayPal,Completed
248,jane_smith_388,Jane,Smith,jane_smith_388@example.com,2388 Main St,Jacksonville,CA,74544,UK,2023-05-26,72.0,F,(475)853-7193,1259.0,Sofa,Home,490.51,1.0,490.51,2024-12-15,Credit Card,Pending
248,jane_smith_388,Jane,Smith,jane_smith_388@example.com,2388 Main St,Jacksonville,CA,74544,UK,2023-05-26,72.0,F,(475)853-7193,1260.0,Table,Home,320.74,1.0,320.74,2025-03-01,,Completed
248,jane_smith_388,Jane,Smith,jane_smith_388@example.com,2388 Main St,Jacksonville,,74544,UK,2023-05-26,72.0,F,(475)853-7193,1261.0,Sci-Fi,Books,53.84,1.0,53.84,2024-06-01,Cash on Delivery,Pending
248,jane_smith_388,Jane,Smith,jane_smith_388@example.com,2388 Main St,Jacksonville,CA,74544,UK,2023-05-26,72.0,F,(475)853-7193,,Doll,,114.5,4.0,458.0,2024-09-11,Debit Card,Refunded
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,,(848)379-7079,1263.0,Laptop,Electronics,71.38,1.0,71.38,2024-05-12,Bank Transfer,Completed
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,1264.0,Lamp,Home,322.25,4.0,1289.0,2023-11-25,Debit Card,Pending
249,olivia_moore_681,Olivia,Mooretypo,olivia_moore_681@example.com,218 Main St,Columbus,NY,410,France,2023-05-19,48.0,Other,(848)379-7079,1265.0,Mystery,Books,291.59,3.0,874.77,2024-05-26,Credit Card,Pending
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,1266.0,Lamp,Home,19.48,4.0,77.92,2024-10-13,Debit Card,Pending
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,1267.0,Bed,Home,175.23,1.0,175.23,2024-08-24,Credit Card,Completed
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,1268.0,Camera,Electronics,372.38,2.0,744.76,2024-12-23,Bank Transfer,Pending
249,olivia_moore_681,Olivia,Mooretypo,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,1269.0,,Electronics,306.04,1.0,306.04,2023-12-05,Debit Card,Completed
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,,Building Blocks,Toys,80.44,1.0,80.44,2023-10-09,PayPal,Completed
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,632,France,2023-05-19,48.0,Other,(848)379-7079,1271.0,Building Blocks,Toys,141.68,3.0,425.04,2024-06-30,Credit Card,Cancelled
249,olivia_moore_681,Olivia,Moore,olivia_moore_681@example.com,218 Main St,Columbus,NY,47306,France,2023-05-19,48.0,Other,(848)379-7079,1272.0,Lamp,Home,426.6,5.0,2133.0,2023-05-23,PayPal,Refunded
250,grace_thompson_874,Grace,Thompson,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,50906,USA,2023-04-10,68.0,M,(640)899-7298,1273.0,Board Game,Toys,165.98,3.0,497.94,2023-07-10,PayPal,Pending
250,grace_thompson_874,Grace,Thompson,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,50906,USA,2023-04-10,68.0,M,(640)899-7298,,Biography,Books,420.82,,420.82,2024-12-16,Cash on Delivery,Pending
250,grace_thompson_874,Grace,Thompsontypo,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,50906,USA,2023-04-10,68.0,M,(640)899-7298,,Chair,Home,75.67,3.0,227.01,2024-08-03,Bank Transfer,Refunded
250,grace_thompson_874,Grace,Thompsontypo,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,,USA,2023-04-10,163.0,M,(640)899-7298,1276.0,Bed,Home,42.46,3.0,127.38,2024-04-02,PayPal,Refunded
250,grace_thompson_874,Grace,,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,50906,USA,2023-04-10,68.0,M,(640)899-7298,1277.0,Building Blocks,Toys,45.7,4.0,182.8,2023-08-10,Debit Card,Refunded
250,grace_thompson_874,Grace,Thompson,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,50906,USA,2023-04-10,68.0,M,(640)899-7298,1278.0,Chair,Home,210.2,4.0,840.8,2024-07-19,Debit Card,Completed
250,grace_thompson_874,Grace,Thompson,invalid_email,3035 Main St,Jacksonville,,50906,USA,2023-04-10,68.0,M,(640)899-7298,1279.0,Lamp,Home,17.9,,53.7,2023-07-08,PayPal,Completed
250,grace_thompson_874,,Thompson,grace_thompson_874example.com,3035 Main St,Jacksonville,PA,50906,USA,,68.0,M,(640)899-7298,1280.0,Building Blocks,Toys,133.99,4.0,535.96,2025-01-17,Bank Transfer,Pending
250,grace_thompson_874,Grace,Thompson,grace_thompson_874@example.com,3035 Main St,Jacksonville,PA,50906,USA,2023-04-10,68.0,M,(640)899-7298,1281.0,Bed,Home,115.88,2.0,231.76,2025-01-28,Cash on Delivery,Completed
251,mia_wilson_936,Mia,Wilson,mia_wilson_936@example.com,1420 Main St,San Diego,AZ,86027,Germany,2021-09-28,31.0,F,,,,,,,,,,
252,alice_martin_168,Alice,Martin,alice_martin_168@example.com,523 Main St,New York,NY,54912,UK,2022-05-16,33.0,F,(265)196-4726,1282.0,Biography,Books,244.4,3.0,733.2,2023-08-26,Bank Transfer,Pending
252,alice_martin_168,Alice,Martin,alice_martin_168@example.com,523 Main St,New York,NY,54912,UK,2022-05-16,33.0,F,(265)196-4726,1283.0,Lamp,Home,114.2,4.0,456.8,,Debit Card,Refunded
252,alice_martin_168,Alice,Martin,alice_martin_168@example.com,523 Main St,New York,NY,54912,UK,2022-05-16,33.0,F,(265)196-4726,1284.0,,Electronics,319.8,4.0,1279.2,2022-09-28,PayPal,Cancelled
252,alice_martin_168,Alice!,Martin,alice_martin_168@example.com,523 Main St,New York,NY,54912,UK,2022-05-16,33.0,F,(265)196-4726,1285.0,Bed,Home,316.05,4.0,1264.2,2023-01-02,Credit Card,Refunded
253,katie_martinez_795,Katie,Martinez,katie_martinez_795@example.com,573 Main St,Charlotte,CA,78122,Canada,2021-12-12,48.0,F,(333)173-3586,,,,,,,,,
254,jane_smith_343,Jane,Smith,jane_smith_343@example.com,,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,1286.0,Building Blocks,Toys,31.41,2.0,62.82,2024-02-10,Debit Card,Pending
254,jane_smith_343,Jane ,Smith,jane_smith_343@example.com,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,,Board Game,Toys,153.47,4.0,613.88,2024-05-28,PayPal,Completed
254,jane_smith_343,Jane,Smith,,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,1288.0,Smartphone,Electronics,240.98,3.0,722.94,2023-02-24,PayPal,Refunded
254,jane_smith_343,Jane,Smith,jane_smith_343@example.com,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,,1289.0,,Toys,161.09,3.0,483.27,2024-08-23,Credit Card,Refunded
254,jane_smith_343,Jane,Smith,jane_smith_343@example.com,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,1290.0,Novel,Books,470.33,2.0,940.66,2023-01-15,Cash on Delivery,Refunded
254,jane_smith_343,Jane,Smith,jane_smith_343@example.com,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,1291.0,Textbook,Books,7.87,4.0,31.48,2024-06-19,Debit Card,Refunded
254,jane_smith_343,Jane,Smith,jane_smith_343@example.com,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,1292.0,Table,Home,165.16,4.0,660.64,2024-03-20,PayPal,Pending
254,jane_smith_343,Jane,Smith,jane_smith_343@example.com,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,,(588)322-4790,1293.0,Shoes,Clothing,-318.96,1.0,318.96,2024-02-21,Bank Transfer,Completed
254,,Jane,Smith,,7834 Main St,Charlotte,NY,75354,UK,2022-12-04,62.0,F,(588)322-4790,1294.0,Shirt,Clothing,205.41,3.0,616.23,2024-05-16,Cash on Delivery,Completed
255,john_johnson_767,John ,Johnson,john_johnson_767@example.com,9372 Main St,San Antonio,TX,31162,Germany,2022-10-02,48.0,F,(549)241-6889,1295.0,Table,Home,17.05,,34.1,2024-09-09,Bank Transfer,Completed
256,john_davis_982,John,Davis,john_davis_982@example.com,,Phoenix,,89844,Canada,2023-09-23,35.0,M,(409)532-7558,1296.0,Tablet,Electronics,116.44,3.0,349.32,2023-10-29,PayPal,Pending
257,john_white_93,John,White,john_white_93@example.com,2187 Main St,Houston,NC,12660,UK,2022-11-27,60.0,M,(742)512-9240,1297.0,Doll,Toys,342.61,5.0,1713.05,2023-07-17,Debit Card,Completed
258,frank_thomas_680,Frank,Thomas,frank_thomas_680@example.com,2135 Main St,Phoenix,TX,39136,USA,2020-08-02,65.0,F,(836)975-9174,1298.0,Board Game,Toys,373.81,1.0,373.81,2022-04-08,Bank Transfer,Completed
259,charlie_rodriguez_374,Charlie,Rodriguez,charlie_rodriguez_374@example.com,781 Main St,Fort Worth,NY,43742,UK,2022-05-18,46.0,Other,(814)470-9126,1299.0,Doll,Toys,279.79,3.0,839.37,2023-03-30,Debit Card,Pending
259,charlie_rodriguez_374,Charlie,Rodriguez,charlie_rodriguez_374@example.com,781 Main St,Fort Worth,NY,43742,UK,2022-05-18,46.0,Other,(814)470-9126,,Jacket,Clothing,227.62,1.0,227.62,2022-11-11,PayPal,Cancelled
260,david_doe_807,,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1301.0,Board Game,Toys,356.7,5.0,1783.5,2023-04-28,Bank Transfer,Refunded
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1302.0,Bed,Home,499.4,3.0,1498.2,2024-11-21,Cash on Delivery,Cancelled
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1303.0,Shoes,Clothing,257.91,3.0,773.73,2024-09-09,Cash on Delivery,Completed
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1304.0,Camera,Electronics,300.42,1.0,300.42,2023-05-28,Credit Card,Cancelled
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1305.0,Mystery,Books,123.32,1.0,123.32,2024-03-16,Cash on Delivery,Refunded
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1306.0,Pants,,329.24,3.0,987.72,2024-09-08,Credit Card,Completed
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,192.0,M,(508)261-3123,1307.0,Doll,Toys,63.1,1.0,63.1,2024-05-28,Debit Card,Completed
260,david_doe_807,David,Doe,david_doe_807@example.com,,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1308.0,Board Game,Toys,378.63,5.0,1893.15,2024-08-22,Cash on Delivery,
260,david_doe_807,David,Doe,david_doe_807@example.com,5626 Main St,Jacksonville,NC,48085,UK,2023-03-11,79.0,M,(508)261-3123,1309.0,Sofa,Home,117.16,2.0,234.32,2025-02-17,Cash on Delivery,Refunded
261,mia_moore_396,Mia,Moore,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,30107,USA,2022-03-18,53.0,F,(944)507-6055,1310.0,Board Game,Toys,,3.0,210.84,2023-01-29,Bank Transfer,Pending
261,mia_moore_396,Mia,Moore,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,30107,USA,2022-03-18,53.0,F,(944)507-6055,1311.0,Doll,Toys,121.13,4.0,484.52,2024-01-09,Debit Card,Completed
261,mia_moore_396,Mia,Moore,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,30107,USA,2022-03-18,53.0,F,(944)507-6055,1312.0,Doll,Toys,66.77,4.0,267.08,2023-07-15,Bank Transfer,Completed
261,mia_moore_396,Mia,Moore,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,,USA,2022-03-18,53.0,F,(944)507-6055,1313.0,Puzzle,Toys,488.4,2.0,976.8,2024-01-06,Cash on Delivery,Refunded
261,mia_moore_396,Mia,Moore,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,30107,USA,2022-03-18,53.0,F,(944)507-6055,1314.0,Dress,Clothing,488.24,3.0,1464.72,2023-08-21,PayPal,Completed
261,mia_moore_396,Mia,Moore,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,30107,USA,2022-03-18,53.0,F,(944)507-6055,1315.0,Jacket,Clothing,116.52,5.0,582.6,2022-07-02,Debit Card,Pending
261,mia_moore_396,Mia,,mia_moore_396@example.com,1806 Main St,Jacksonville,CA,30107,USA,2022-03-18,53.0,F,(944)507-6055,1316.0,Smartphone,Electronics,400.85,4.0,1603.4,2023-10-26,Bank Transfer,Cancelled
262,alice_white_47,Alice,White,alice_white_47@example.com,1000 Main St,Phoenix,OH,41824,UK,2022-10-04,64.0,F,(694)613-5542,1317.0,,Electronics,63.81,2.0,191.43,2023-04-11,Debit Card,Refunded
263,leo_white_706,Leo,White,leo_white_706@example.com,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1318.0,Lamp,Home,367.82,3.0,1103.46,2021-05-08,Credit Card,Refunded
263,leo_white_706,Leo,White,leo_white_706@example.com,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1319.0,Sci-Fi,Books,8.78,3.0,26.34,2022-03-26,Credit Card,Refunded
263,leo_white_706,Leo,White,leo_white_706@example.com,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1320.0,Sofa,Home,359.27,3.0,1077.81,2022-03-14,Cash on Delivery,Refunded
263,leo_white_706,Leo,,leo_white_706@example.com,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1321.0,Shoes,Clothing,25.72,1.0,,2022-08-01,Credit Card,Completed
263,leo_white_706,Leo,Whitetypo,,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,,1322.0,Novel,Books,59.47,4.0,237.88,2022-04-04,Debit Card,Pending
263,leo_white_706,Leo,White,leo_white_706@example.com,,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1323.0,Sofa,Home,91.97,5.0,459.85,2022-03-10,Debit Card,Refunded
263,leo_white_706,Leo,White,leo_white_706@example.com,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1324.0,Camera,Electronics,32.85,4.0,131.4,2021-05-05,PayPal,Refunded
263,leo_white_706,Leo,White,leo_white_706@example.com,9786 Main St,Jacksonville,TX,17993,France,2020-11-19,40.0,F,(265)970-6600,1325.0,Biography,Books,490.34,2.0,,2021-05-07,PayPal,Refunded
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1326.0,Textbook,Books,312.62,1.0,312.62,2023-09-14,Debit Card,Completed
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,,2022-09-08,31.0,Other,(445)865-9995,1327.0,Sofa,Home,,4.0,264.68,2023-07-15,Credit Card,Completed
264,,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1328.0,Pants,Clothing,245.65,2.0,491.3,2022-11-27,,Pending
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1329.0,Textbook,Books,84.55,4.0,338.2,2024-04-28,Credit Card,Cancelled
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1330.0,Headphones,Electronics,251.1,4.0,1004.4,2023-08-06,Credit Card,Refunded
264,,Jack,Clark,jack_clark_523@example.com,4287 Main St,,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1331.0,Shirt,Clothing,69.54,3.0,208.62,2024-05-15,PayPal,Refunded
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1332.0,Headphones,Electronics,289.23,4.0,1156.92,2024-01-13,Debit Card,Pending
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,58944,Canada,2022-09-08,31.0,Other,(445)865-9995,1333.0,Laptop,Electronics,360.58,3.0,1081.74,2024-05-27,PayPal,Refunded
264,jack_clark_523,Jack,Clark,jack_clark_523@example.com,4287 Main St,Chicago,TX,797,Canada,2022-09-08,31.0,Other,(445)865-9995,1334.0,Doll,Toys,136.68,,136.68,2022-09-27,Bank Transfer,
265,olivia_jackson_614,Olivia,Jackson,,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1335.0,Jacket,Clothing,292.11,1.0,292.11,2024-10-30,PayPal,Refunded
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1336.0,Table,Home,424.51,2.0,849.02,2024-11-30,Debit Card,Completed
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,,France,2023-03-05,53.0,Other,(992)845-1510,1337.0,Laptop,Electronics,439.85,5.0,2199.25,2023-08-29,Bank Transfer,Refunded
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,,Other,(992)845-1510,1338.0,Building Blocks,Toys,341.91,3.0,1025.73,2024-05-09,Credit Card,Cancelled
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1339.0,Building Blocks,Toys,483.45,1.0,483.45,2023-10-05,PayPal,Completed
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1340.0,Shoes,Clothing,434.72,1.0,434.72,2023-10-11,Debit Card,Completed
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1341.0,Doll,Toys,262.13,1.0,262.13,2023-09-23,Credit Card,Completed
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1342.0,Sofa,Home,258.25,1.0,258.25,2024-02-07,Bank Transfer,Refunded
265,olivia_jackson_614,,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,1343.0,Sofa,Home,393.67,3.0,1181.01,2025-01-22,Cash on Delivery,Cancelled
265,olivia_jackson_614,Olivia,Jackson,olivia_jackson_614@example.com,9996 Main St,Jacksonville,CA,26988,France,2023-03-05,53.0,Other,(992)845-1510,,Jacket,Clothing,17.64,2.0,35.28,2023-05-28,Cash on Delivery,Refunded
266,john_harris_243,John,Harris,,7568 Main St,San Diego,TX,14764,UK,2023-06-26,70.0,F,(170)672-3414,1345.0,Shirt,Clothing,321.81,2.0,643.62,2025-04-12,Credit Card,Pending
266,john_harris_243,John,Harris,john_harris_243@example.com,7568 Main St,San Diego,TX,14764,UK,2023-06-26,70.0,F,(170)672-3414,1346.0,Puzzle,,11.36,3.0,34.08,2024-08-09,Credit Card,Completed
266,john_harris_243,John ,Harris,john_harris_243@example.com,7568 Main St,San Diego,TX,14764,UK,2023-06-26,70.0,F,(170)672-3414,1347.0,Jacket,Clothing,481.42,3.0,1444.26,2023-10-13,Debit Card,
266,john_harris_243,John,Harris,john_harris_243@example.com,7568 Main St,San Diego,TX,14764,UK,2023-06-26,70.0,F,(170)672-3414,1348.0,Headphones,Electronics,351.47,5.0,1757.35,2024-03-26,Bank Transfer,Pending
267,leo_thomas_181,Leo,Thomas,leo_thomas_181@example.com,8938 Main St,San Jose,TX,33018,Canada,2023-04-23,39.0,F,(213)509-6108,1349.0,Biography,Books,57.13,4.0,228.52,2024-03-10,Credit Card,Cancelled
267,leo_thomas_181,Leo,,leo_thomas_181@example.com,8938 Main St,San Jose,TX,33018,Canada,2023-04-23,39.0,F,(213)509-6108,1350.0,Shirt,Clothing,149.81,4.0,599.24,2024-11-27,PayPal,Pending
267,leo_thomas_181,Leo,Thomas,leo_thomas_181@example.com,8938 Main St,San Jose,TX,33018,Canada,2023-04-23,39.0,F,(213)509-6108,1351.0,Shirt,Clothing,343.82,4.0,1375.28,2024-12-03,PayPal,Refunded
267,leo_thomas_181,Leo,Thomas,leo_thomas_181@example.com,8938 Main St,San Jose,TX,33018,Canada,2023-04-23,39.0,F,(213)509-6108,,Chair,Home,17.65,5.0,88.25,2024-01-21,Debit Card,Cancelled
267,leo_thomas_181,Leo,Thomas,leo_thomas_181@example.com,8938 Main St,San Jose,TX,33018,Canada,2023-04-23,39.0,F,(213)509-6108,1353.0,Novel,Books,256.26,2.0,512.52,2024-12-24,PayPal,Refunded
